PVSYST v6.88
;File;File date;Description
Project;PVPMC_Challenge_1and2.PRJ;10/10/21 17h50;PVPMC_Challenge_1and2;
Geographical Site;ABQ_SAM_CSV_2019.SIT;10/10/21 17h50;ABQ;United States;North_America;;
Meteo data;ABQ_SAM_CSV_2019.MET;10/10/21 17h37;ABQ;;2019;
Simulation variant;PVPMC_Challenge_1and2.VC0;10/10/21 17h53;S1;
Simulation date;;10/10/21 17h54

Simulation:;Hourly values; from 01/01/19; to 31/12/19 

date;GlobInc;GlobEff;EArray;HSol;AzSol;DiffHor;TArray
    ;W/m²;W/m²;W;°;°;W/m²;°C

04/11/19 07:00;36.409;35.035;370.16;10.475;-62.797;40.502;12.97
04/11/19 08:00;48.703;46.865;513.6;20.841;-52.297;53.497;17.347
04/11/19 09:00;72.325;51.213;565.21;29.68;-39.609;58.902;19.279
04/11/19 10:00;115.18;69.774;795.62;36.192;-24.184;64.597;21.781
04/11/19 11:00;134.15;88.834;1032.9;39.44;-6.3049;64.896;23.992
04/11/19 12:00;126.61;80.667;924.87;38.787;12.354;57.596;25.065
04/11/19 13:00;97.058;51.049;551.49;34.374;29.545;52.898;25.41
04/11/19 14:00;47.767;41.987;438.89;26.998;44.047;46.805;26.058
04/11/19 15:00;30.428;29.281;285.81;17.582;55.941;32.902;25.918
04/11/19 16:00;14.307;13.768;106.51;6.851;65.885;15.399;24.649
04/11/19 17:00;0;0;0;0.575;70.79;0;0
04/11/19 18:00;0;0;0;0;0;0;0
04/11/19 19:00;0;0;0;0;0;0;0
04/11/19 20:00;0;0;0;0;0;0;0
04/11/19 21:00;0;0;0;0;0;0;0
04/11/19 22:00;0;0;0;0;0;0;0
04/11/19 23:00;0;0;0;0;0;0;0
05/11/19 00:00;0;0;0;0;0;0;0
05/11/19 01:00;0;0;0;0;0;0;0
05/11/19 02:00;0;0;0;0;0;0;0
05/11/19 03:00;0;0;0;0;0;0;0
05/11/19 04:00;0;0;0;0;0;0;0
05/11/19 05:00;0;0;0;0;0;0;0
05/11/19 06:00;9.1749;8.8288;53.361;2.4312;-69.004;10.003;9.6113
05/11/19 07:00;29.68;28.56;289.91;10.27;-62.569;32.603;11.843
05/11/19 08:00;39.947;38.44;411.51;20.609;-52.086;43.504;14.246
05/11/19 09:00;60.738;43.822;475.6;29.42;-39.428;48.4;17.026
05/11/19 10:00;103.3;56.258;627.79;35.904;-24.063;51.901;19.975
05/11/19 11:00;124.18;77.303;888.46;39.136;-6.2789;54.095;22.968
05/11/19 12:00;119.17;72.146;817.02;38.49;12.274;52.1;24.953
05/11/19 13:00;89.845;45.106;478.33;34.101;29.383;48.7;25.292
05/11/19 14:00;40.875;39.333;406.92;26.757;43.839;44.401;25.8
05/11/19 15:00;33.449;32.187;320.7;17.372;55.711;36.303;25.775
05/11/19 16:00;15.812;15.216;122.63;6.665;65.642;17.104;25.023
05/11/19 17:00;0;0;0;0.5925;70.397;0;0
05/11/19 18:00;0;0;0;0;0;0;0
05/11/19 19:00;0;0;0;0;0;0;0
05/11/19 20:00;0;0;0;0;0;0;0
05/11/19 21:00;0;0;0;0;0;0;0
05/11/19 22:00;0;0;0;0;0;0;0
05/11/19 23:00;0;0;0;0;0;0;0
06/11/19 00:00;0;0;0;0;0;0;0
06/11/19 01:00;0;0;0;0;0;0;0
06/11/19 02:00;0;0;0;0;0;0;0
06/11/19 03:00;0;0;0;0;0;0;0
06/11/19 04:00;0;0;0;0;0;0;0
06/11/19 05:00;0;0;0;0;0;0;0
06/11/19 06:00;10.513;10.117;67.881;2.2396;-68.773;11.599;11.7
06/11/19 07:00;44.087;42.423;461.52;10.064;-62.347;49.996;14.623
06/11/19 08:00;71.957;69.242;799.59;20.379;-51.88;81.103;17.745
06/11/19 09:00;68.301;57.438;647.25;29.161;-39.254;83.995;17.905
06/11/19 10:00;106.69;63.982;721.13;35.619;-23.949;88.603;22.06
06/11/19 11:00;133.47;97.571;1142;38.837;-6.2579;133.8;24.862
06/11/19 12:00;158.16;124.13;1473.8;38.197;12.19;182.2;27.216
06/11/19 13:00;120.82;85.249;977.97;33.833;29.219;135.9;26.637
06/11/19 14:00;130.41;125.49;1484.4;26.521;43.631;153.3;28.57
06/11/19 15:00;100.06;96.282;1118;17.166;55.482;118.9;26.779
06/11/19 16:00;42.193;40.6;424.88;6.4841;65.401;49.896;24.065
06/11/19 17:00;0;0;0;0.4222;70.15;0;0
06/11/19 18:00;0;0;0;0;0;0;0
06/11/19 19:00;0;0;0;0;0;0;0
06/11/19 20:00;0;0;0;0;0;0;0
06/11/19 21:00;0;0;0;0;0;0;0
06/11/19 22:00;0;0;0;0;0;0;0
06/11/19 23:00;0;0;0;0;0;0;0
07/11/19 00:00;0;0;0;0;0;0;0
07/11/19 01:00;0;0;0;0;0;0;0
07/11/19 02:00;0;0;0;0;0;0;0
07/11/19 03:00;0;0;0;0;0;0;0
07/11/19 04:00;0;0;0;0;0;0;0
07/11/19 05:00;0;0;0;0;0;0;0
07/11/19 06:00;11.601;11.163;79.147;2.2384;-68.401;12.895;15.73
07/11/19 07:00;81.554;78.472;915.73;9.8588;-62.131;102.6;18.953
07/11/19 08:00;113.83;109.53;1307.4;20.15;-51.681;135.2;22.32
07/11/19 09:00;181.57;171.47;2090.9;28.904;-39.086;257.2;27.006
07/11/19 10:00;172.73;165.33;2007.2;35.336;-23.841;202.9;27.505
07/11/19 11:00;151.35;145.63;1752.4;38.541;-6.2418;175.5;27.218
07/11/19 12:00;120.56;116;1373.3;37.909;12.104;137.4;26.317
07/11/19 13:00;147.52;141.95;1702;33.571;29.056;172.19;27.666
07/11/19 14:00;104.28;100.35;1172.3;26.291;43.424;119.6;26.186
07/11/19 15:00;104.6;100.65;1175.4;16.966;55.254;125.4;26.408
07/11/19 16:00;30.611;29.456;290.37;6.3086;65.162;34.797;23.343
07/11/19 17:00;0;0;0;0.4492;69.761;0;0
07/11/19 18:00;0;0;0;0;0;0;0
07/11/19 19:00;0;0;0;0;0;0;0
07/11/19 20:00;0;0;0;0;0;0;0
07/11/19 21:00;0;0;0;0;0;0;0
07/11/19 22:00;0;0;0;0;0;0;0
07/11/19 23:00;0;0;0;0;0;0;0
08/11/19 00:00;0;0;0;0;0;0;0
08/11/19 01:00;0;0;0;0;0;0;0
08/11/19 02:00;0;0;0;0;0;0;0
08/11/19 03:00;0;0;0;0;0;0;0
08/11/19 04:00;0;0;0;0;0;0;0
08/11/19 05:00;0;0;0;0;0;0;0
08/11/19 06:00;9.1254;8.7811;52.793;2.0466;-68.181;10.003;9.6199
08/11/19 07:00;35.578;34.236;362.64;9.6539;-61.921;39.704;10.679
08/11/19 08:00;52.26;50.288;566.82;19.921;-51.489;57.696;12.017
08/11/19 09:00;58.452;55.098;627.19;28.649;-38.926;65.704;13.063
08/11/19 10:00;97.794;57.55;657.44;35.057;-23.739;67.001;13.823
08/11/19 11:00;116.53;69.537;808.25;38.25;-6.2306;66.801;15.922
08/11/19 12:00;110.84;63.936;731.01;37.626;12.016;63.999;17.771
08/11/19 13:00;81.789;51.755;572.69;33.313;28.892;59.102;18.959
08/11/19 14:00;54.444;52.39;577.43;26.066;43.218;59.8;20.664
08/11/19 15:00;39.129;37.653;392.81;16.771;55.028;42.795;21.014
08/11/19 16:00;19.93;19.178;170.59;6.1383;64.924;21.901;19.619
08/11/19 17:00;0;0;0;0.2892;69.517;0;0
08/11/19 18:00;0;0;0;0;0;0;0
08/11/19 19:00;0;0;0;0;0;0;0
08/11/19 20:00;0;0;0;0;0;0;0
08/11/19 21:00;0;0;0;0;0;0;0
08/11/19 22:00;0;0;0;0;0;0;0
08/11/19 23:00;0;0;0;0;0;0;0
09/11/19 00:00;0;0;0;0;0;0;0
09/11/19 01:00;0;0;0;0;0;0;0
09/11/19 02:00;0;0;0;0;0;0;0
09/11/19 03:00;0;0;0;0;0;0;0
09/11/19 04:00;0;0;0;0;0;0;0
09/11/19 05:00;0;0;0;0;0;0;0
09/11/19 06:00;0;0;0;2.0446;-67.821;7.3005;0
09/11/19 07:00;28.026;26.969;271.35;9.4494;-61.717;30.798;10.224
09/11/19 08:00;41.491;39.926;432.88;19.694;-51.303;45.299;12.399
09/11/19 09:00;50.387;48.487;538.85;28.396;-38.772;55.102;14.684
09/11/19 10:00;110.28;81.842;969.32;34.781;-23.644;134.5;15.869
09/11/19 11:00;124.36;78.382;924.2;37.963;-6.2241;88.503;15.784
09/11/19 12:00;117.29;67.932;793.04;37.348;11.926;76.495;13.73
09/11/19 13:00;159.25;135.41;1682.7;33.062;28.728;211.9;15.655
09/11/19 14:00;150.16;144.49;1803.2;25.846;43.013;180.7;15.943
09/11/19 15:00;103.89;99.963;1218;16.581;54.803;124.8;13.419
09/11/19 16:00;46.494;44.738;497.48;5.9734;64.688;56.698;10.523
09/11/19 17:00;7.1856;6.9135;26.138;0.1346;69.275;7.0013;8.3784
09/11/19 18:00;0;0;0;0;0;0;0
09/11/19 19:00;0;0;0;0;0;0;0
09/11/19 20:00;0;0;0;0;0;0;0
09/11/19 21:00;0;0;0;0;0;0;0
09/11/19 22:00;0;0;0;0;0;0;0
09/11/19 23:00;0;0;0;0;0;0;0
10/11/19 00:00;0;0;0;0;0;0;0
10/11/19 01:00;0;0;0;0;0;0;0
10/11/19 02:00;0;0;0;0;0;0;0
10/11/19 03:00;0;0;0;0;0;0;0
10/11/19 04:00;0;0;0;0;0;0;0
10/11/19 05:00;0;0;0;0;0;0;0
10/11/19 06:00;8.2067;7.896;38.204;1.8531;-67.614;7.9986;-0.0136
10/11/19 07:00;26.371;25.376;257.5;9.2454;-61.519;28.903;1.7607
10/11/19 08:00;36.989;35.594;388.26;19.468;-51.123;40.202;3.5038
10/11/19 09:00;41.065;39.517;437.93;28.145;-38.625;44.601;4.7978
10/11/19 10:00;76.816;44.233;497.27;34.508;-23.555;47.503;6.4099
10/11/19 11:00;98.675;49.154;559.22;37.68;-6.2224;51.103;7.9803
10/11/19 12:00;97.177;49.417;560.5;37.076;11.833;54.404;9.2118
10/11/19 13:00;65.51;43.647;483.6;32.815;28.563;47.403;10.373
10/11/19 14:00;38.095;36.658;392.93;25.632;42.809;41.299;11.148
10/11/19 15:00;29.137;28.038;283.86;16.397;54.579;31.496;11.273
10/11/19 16:00;13.62;13.106;102.31;5.814;64.453;14.701;10.562
10/11/19 17:00;0;0;0;0.1765;68.892;0;0
10/11/19 18:00;0;0;0;0;0;0;0
10/11/19 19:00;0;0;0;0;0;0;0
10/11/19 20:00;0;0;0;0;0;0;0
10/11/19 21:00;0;0;0;0;0;0;0
10/11/19 22:00;0;0;0;0;0;0;0
10/11/19 23:00;0;0;0;0;0;0;0
11/11/19 00:00;0;0;0;0;0;0;0
11/11/19 01:00;0;0;0;0;0;0;0
11/11/19 02:00;0;0;0;0;0;0;0
11/11/19 03:00;0;0;0;0;0;0;0
11/11/19 04:00;0;0;0;0;0;0;0
11/11/19 05:00;0;0;0;0;0;0;0
11/11/19 06:00;7.0698;6.8024;22.184;1.8508;-67.266;6.9015;0.044
11/11/19 07:00;31.86;30.658;326.04;9.0421;-61.327;35.395;1.4431
11/11/19 08:00;45.74;44.015;498.57;19.243;-50.95;50.196;3.6692
11/11/19 09:00;40.886;39.344;435.15;27.896;-38.484;44.401;5.2012
11/11/19 10:00;76.233;48.543;552.17;34.238;-23.473;53.995;7.4173
11/11/19 11:00;96.645;49.611;562.81;37.402;-6.2252;54.604;9.3383
11/11/19 12:00;123.12;82.836;993.89;36.808;11.737;123.4;12.277
11/11/19 13:00;118.58;104.22;1273.2;32.574;28.399;169.2;13.844
11/11/19 14:00;110.83;106.65;1299.4;25.423;42.605;128.2;15.346
11/11/19 15:00;28.953;27.861;280.29;16.219;54.357;31.296;12.887
11/11/19 16:00;12.366;11.899;88.038;5.66;64.221;13.304;12.747
11/11/19 17:00;0;0;0;0.0325;68.654;0;0
11/11/19 18:00;0;0;0;0;0;0;0
11/11/19 19:00;0;0;0;0;0;0;0
11/11/19 20:00;0;0;0;0;0;0;0
11/11/19 21:00;0;0;0;0;0;0;0
11/11/19 22:00;0;0;0;0;0;0;0
11/11/19 23:00;0;0;0;0;0;0;0
12/11/19 00:00;0;0;0;0;0;0;0
12/11/19 01:00;0;0;0;0;0;0;0
12/11/19 02:00;0;0;0;0;0;0;0
12/11/19 03:00;0;0;0;0;0;0;0
12/11/19 04:00;0;0;0;0;0;0;0
12/11/19 05:00;0;0;0;0;0;0;0
12/11/19 06:00;0;0;0;1.6598;-67.07;5.8045;0
12/11/19 07:00;23.899;22.998;225.5;8.8396;-61.141;26.1;4.4049
12/11/19 08:00;34.576;33.272;354.33;19.019;-50.784;37.5;6.9924
12/11/19 09:00;42.941;41.321;455.96;27.65;-38.351;46.705;8.7065
12/11/19 10:00;84.921;65.671;767.71;33.972;-23.396;99.105;12.005
12/11/19 11:00;134.29;105.41;1283.4;37.129;-6.2327;176.1;15.211
12/11/19 12:00;134.32;104.19;1262.7;36.546;11.64;172.3;16.33
12/11/19 13:00;125.16;114.97;1398.9;32.339;28.234;184.5;17.844
12/11/19 14:00;125.93;121.17;1474.4;25.22;42.403;148;19.263
12/11/19 15:00;92.281;88.797;1052.5;16.046;54.137;109.2;18.276
12/11/19 16:00;27.678;26.633;262.47;5.6954;63.837;31.396;16.104
12/11/19 17:00;0;0;0;0;0;1.2001;0
12/11/19 18:00;0;0;0;0;0;0;0
12/11/19 19:00;0;0;0;0;0;0;0
12/11/19 20:00;0;0;0;0;0;0;0
12/11/19 21:00;0;0;0;0;0;0;0
12/11/19 22:00;0;0;0;0;0;0;0
12/11/19 23:00;0;0;0;0;0;0;0
13/11/19 00:00;0;0;0;0;0;0;0
13/11/19 01:00;0;0;0;0;0;0;0
13/11/19 02:00;0;0;0;0;0;0;0
13/11/19 03:00;0;0;0;0;0;0;0
13/11/19 04:00;0;0;0;0;0;0;0
13/11/19 05:00;0;0;0;0;0;0;0
13/11/19 06:00;0;0;0;1.6574;-66.734;6.0006;0
13/11/19 07:00;41.355;39.794;437.4;8.6379;-60.961;47.199;7.8201
13/11/19 08:00;105;101.03;1240.6;18.797;-50.624;124.2;11.333
13/11/19 09:00;170.28;163.84;2082.7;27.406;-38.224;207.8;13.138
13/11/19 10:00;183.25;172.86;2187;33.71;-23.326;244.4;15.855
13/11/19 11:00;200.73;181.8;2291.2;36.86;-6.2446;278.5;18.207
13/11/19 12:00;169.09;151.88;1887.6;36.29;11.541;227.4;18.45
13/11/19 13:00;123.64;115.62;1405.4;32.109;28.068;186.2;18.339
13/11/19 14:00;151.5;145.78;1792.7;25.023;42.201;183.3;20.708
13/11/19 15:00;84.618;81.424;954.29;15.878;53.918;99.005;18.88
13/11/19 16:00;14.744;14.188;113.44;5.5522;63.609;15.997;16.263
13/11/19 17:00;0;0;0;0;0;0;0
13/11/19 18:00;0;0;0;0;0;0;0
13/11/19 19:00;0;0;0;0;0;0;0
13/11/19 20:00;0;0;0;0;0;0;0
13/11/19 21:00;0;0;0;0;0;0;0
13/11/19 22:00;0;0;0;0;0;0;0
13/11/19 23:00;0;0;0;0;0;0;0
14/11/19 00:00;0;0;0;0;0;0;0
14/11/19 01:00;0;0;0;0;0;0;0
14/11/19 02:00;0;0;0;0;0;0;0
14/11/19 03:00;0;0;0;0;0;0;0
14/11/19 04:00;0;0;0;0;0;0;0
14/11/19 05:00;0;0;0;0;0;0;0
14/11/19 06:00;7.5358;7.2518;31.312;1.4674;-66.551;7.4002;9.121
14/11/19 07:00;28.553;27.475;277.74;8.4372;-60.788;31.595;10.162
14/11/19 08:00;48.371;46.547;516.97;18.577;-50.47;53.297;12.901
14/11/19 09:00;54.399;52.347;587.34;27.164;-38.103;59.7;15.256
14/11/19 10:00;64.173;50.649;561.47;33.451;-23.262;58.204;17.457
14/11/19 11:00;84.383;52.525;584.75;36.597;-6.261;60.099;17.776
14/11/19 12:00;79.304;50.475;558.14;36.039;11.439;57.097;18.06
14/11/19 13:00;50.625;46.403;506.37;31.885;27.903;52.499;18.161
14/11/19 14:00;41.477;39.913;424.93;24.831;42.001;45.099;18.033
14/11/19 15:00;30.277;29.135;292.38;15.716;53.702;32.802;17.027
14/11/19 16:00;13.06;12.567;95.14;5.4145;63.382;14.102;15.653
14/11/19 17:00;0;0;0;0;0;0;0
14/11/19 18:00;0;0;0;0;0;0;0
14/11/19 19:00;0;0;0;0;0;0;0
14/11/19 20:00;0;0;0;0;0;0;0
14/11/19 21:00;0;0;0;0;0;0;0
14/11/19 22:00;0;0;0;0;0;0;0
14/11/19 23:00;0;0;0;0;0;0;0
15/11/19 00:00;0;0;0;0;0;0;0
15/11/19 01:00;0;0;0;0;0;0;0
15/11/19 02:00;0;0;0;0;0;0;0
15/11/19 03:00;0;0;0;0;0;0;0
15/11/19 04:00;0;0;0;0;0;0;0
15/11/19 05:00;0;0;0;0;0;0;0
15/11/19 06:00;0;0;0;1.4655;-66.228;5.595;0
15/11/19 07:00;21.484;20.674;196.49;8.2375;-60.62;23.397;4.0401
15/11/19 08:00;31.703;30.508;319.3;18.358;-50.323;34.298;6.5909
15/11/19 09:00;35.05;33.728;358.75;26.925;-37.989;37.899;8.33
15/11/19 10:00;47.576;38.568;418.44;33.196;-23.204;40.601;10.288
15/11/19 11:00;67.539;39.552;428.14;36.338;-6.2816;41;12.375
15/11/19 12:00;63.798;39.092;420.04;35.793;11.335;40.502;14.04
15/11/19 13:00;35.306;33.975;354.53;31.667;27.738;38.198;14.984
15/11/19 14:00;31.344;30.162;306.1;24.645;41.802;33.8;15.905
15/11/19 15:00;24.45;23.528;224.31;15.56;53.486;26.3;16.55
15/11/19 16:00;10.825;10.417;70.979;5.4651;63.006;11.599;15.961
15/11/19 17:00;0;0;0;0;0;0;0
15/11/19 18:00;0;0;0;0;0;0;0
15/11/19 19:00;0;0;0;0;0;0;0
15/11/19 20:00;0;0;0;0;0;0;0
15/11/19 21:00;0;0;0;0;0;0;0
15/11/19 22:00;0;0;0;0;0;0;0
15/11/19 23:00;0;0;0;0;0;0;0
16/11/19 00:00;0;0;0;0;0;0;0
16/11/19 01:00;0;0;0;0;0;0;0
16/11/19 02:00;0;0;0;0;0;0;0
16/11/19 03:00;0;0;0;0;0;0;0
16/11/19 04:00;0;0;0;0;0;0;0
16/11/19 05:00;0;0;0;0;0;0;0
16/11/19 06:00;0;0;0;1.2767;-66.057;4.5977;0
16/11/19 07:00;21.812;20.99;199.05;8.0389;-60.459;23.796;6.702
16/11/19 08:00;32.143;30.93;319.96;18.141;-50.182;34.797;11.499
16/11/19 09:00;35.678;34.333;360.72;26.689;-37.882;38.597;13.476
16/11/19 10:00;43.485;38.861;416.73;32.946;-23.151;41.299;14.332
16/11/19 11:00;63.626;40.092;429.39;36.084;-6.3066;41.998;16.449
16/11/19 12:00;59.573;39.271;416.37;35.553;11.23;41;18.421
16/11/19 13:00;35.128;33.803;346.83;31.455;27.573;37.998;19.911
16/11/19 14:00;31.344;30.161;301.48;24.465;41.604;33.8;20.677
16/11/19 15:00;23.997;23.092;216.2;15.41;53.273;25.801;20.856
16/11/19 16:00;10.729;10.324;69.411;5.3384;62.784;11.499;19.999
16/11/19 17:00;0;0;0;0;0;0;0
16/11/19 18:00;0;0;0;0;0;0;0
16/11/19 19:00;0;0;0;0;0;0;0
16/11/19 20:00;0;0;0;0;0;0;0
16/11/19 21:00;0;0;0;0;0;0;0
16/11/19 22:00;0;0;0;0;0;0;0
16/11/19 23:00;0;0;0;0;0;0;0
17/11/19 00:00;0;0;0;0;0;0;0
17/11/19 01:00;0;0;0;0;0;0;0
17/11/19 02:00;0;0;0;0;0;0;0
17/11/19 03:00;0;0;0;0;0;0;0
17/11/19 04:00;0;0;0;0;0;0;0
17/11/19 05:00;0;0;0;0;0;0;0
17/11/19 06:00;0;0;0;1.2756;-65.747;4.0936;0
17/11/19 07:00;19.439;18.706;169.91;7.8416;-60.304;21.103;8.8189
17/11/19 08:00;31.691;30.496;316.54;17.926;-50.048;34.298;9.362
17/11/19 09:00;36.763;35.376;374.15;26.456;-37.781;39.803;13.244
17/11/19 10:00;38.636;37.179;393.53;32.699;-23.105;41.898;15.961
17/11/19 11:00;60.193;41.026;439.42;35.835;-6.3357;43.603;17.665
17/11/19 12:00;57.973;41.99;447.82;35.319;11.122;45.299;20.162
17/11/19 13:00;41.071;39.522;413.58;31.249;27.407;44.601;22.694
17/11/19 14:00;62.214;59.867;665.01;24.291;41.407;68.896;23.792
17/11/19 15:00;69.898;67.26;758.86;15.265;53.062;80.195;23.583
17/11/19 16:00;13.925;13.4;103.24;5.2175;62.564;15.1;21.194
17/11/19 17:00;0;0;0;0;0;0;0
17/11/19 18:00;0;0;0;0;0;0;0
17/11/19 19:00;0;0;0;0;0;0;0
17/11/19 20:00;0;0;0;0;0;0;0
17/11/19 21:00;0;0;0;0;0;0;0
17/11/19 22:00;0;0;0;0;0;0;0
17/11/19 23:00;0;0;0;0;0;0;0
18/11/19 00:00;0;0;0;0;0;0;0
18/11/19 01:00;0;0;0;0;0;0;0
18/11/19 02:00;0;0;0;0;0;0;0
18/11/19 03:00;0;0;0;0;0;0;0
18/11/19 04:00;0;0;0;0;0;0;0
18/11/19 05:00;0;0;0;0;0;0;0
18/11/19 06:00;0;0;0;1.0886;-65.588;5.0964;0
18/11/19 07:00;30.393;29.246;298.44;7.6456;-60.156;33.999;11.898
18/11/19 08:00;47.952;46.143;506.28;17.713;-49.921;52.898;16.24
18/11/19 09:00;56.725;54.585;610.4;26.226;-37.687;62.403;18.091
18/11/19 10:00;76.271;73.393;844.51;32.456;-23.064;84.803;20.871
18/11/19 11:00;83.532;69.873;796.79;35.592;-6.3689;108;21.815
18/11/19 12:00;117.84;107.42;1270.6;35.091;11.013;175.1;24.459
18/11/19 13:00;152.57;146.81;1765.3;31.049;27.242;180.4;27.623
18/11/19 14:00;59.896;57.637;632.23;24.123;41.212;66.203;25.954
18/11/19 15:00;51.573;49.627;532.94;15.127;52.852;57.596;25.929
18/11/19 16:00;24.106;23.196;215.07;5.1022;62.347;27.197;24.371
18/11/19 17:00;0;0;0;0;0;0;0
18/11/19 18:00;0;0;0;0;0;0;0
18/11/19 19:00;0;0;0;0;0;0;0
18/11/19 20:00;0;0;0;0;0;0;0
18/11/19 21:00;0;0;0;0;0;0;0
18/11/19 22:00;0;0;0;0;0;0;0
18/11/19 23:00;0;0;0;0;0;0;0
19/11/19 00:00;0;0;0;0;0;0;0
19/11/19 01:00;0;0;0;0;0;0;0
19/11/19 02:00;0;0;0;0;0;0;0
19/11/19 03:00;0;0;0;0;0;0;0
19/11/19 04:00;0;0;0;0;0;0;0
19/11/19 05:00;0;0;0;0;0;0;0
19/11/19 06:00;0;0;0;1.0888;-65.291;3.8963;0
19/11/19 07:00;26.271;25.28;247.07;7.4511;-60.014;29.102;14.563
19/11/19 08:00;42.064;40.477;431.29;17.503;-49.799;46.097;18.535
19/11/19 09:00;49.817;47.938;521.03;25.999;-37.599;54.504;20.881
19/11/19 10:00;52.546;50.564;550.68;32.218;-23.03;57.496;22.659
19/11/19 11:00;59.059;48.39;521.54;35.353;-6.4061;55.501;23.771
19/11/19 12:00;56.456;48.528;521.48;34.869;10.902;55.9;24.757
19/11/19 13:00;51.304;49.369;530.32;30.855;27.077;56.1;25.619
19/11/19 14:00;44.034;42.373;442.01;23.961;41.017;48.001;27.093
19/11/19 15:00;32.809;31.571;311.9;14.994;52.645;35.704;27.104
19/11/19 16:00;12.954;12.465;91.673;5.1736;61.98;14.003;25.71
19/11/19 17:00;0;0;0;0;0;0;0
19/11/19 18:00;0;0;0;0;0;0;0
19/11/19 19:00;0;0;0;0;0;0;0
19/11/19 20:00;0;0;0;0;0;0;0
19/11/19 21:00;0;0;0;0;0;0;0
19/11/19 22:00;0;0;0;0;0;0;0
19/11/19 23:00;0;0;0;0;0;0;0
20/11/19 00:00;0;0;0;0;0;0;0
20/11/19 01:00;0;0;0;0;0;0;0
20/11/19 02:00;0;0;0;0;0;0;0
20/11/19 03:00;0;0;0;0;0;0;0
20/11/19 04:00;0;0;0;0;0;0;0
20/11/19 05:00;0;0;0;0;0;0;0
20/11/19 06:00;0;0;0;0.904;-65.145;6.0993;0
20/11/19 07:00;37.798;36.371;386.89;7.2582;-59.878;43.404;13.109
20/11/19 08:00;56.289;54.165;609.37;17.294;-49.685;62.802;15.932
20/11/19 09:00;84.3;81.118;945.6;25.776;-37.517;94.996;20.372
20/11/19 10:00;90.854;87.426;1024.8;31.984;-23;102.1;21.093
20/11/19 11:00;109.36;101.45;1199.7;35.12;-6.4473;171.9;22.938
20/11/19 12:00;89.435;84.234;973.98;34.653;10.789;144.6;23.974
20/11/19 13:00;63.906;61.495;683.56;30.667;26.912;70.501;24.613
20/11/19 14:00;45.79;44.063;466.68;23.804;40.825;49.996;24.563
20/11/19 15:00;49.782;47.904;514.25;14.867;52.44;55.501;24.484
20/11/19 16:00;23.936;23.033;213.86;5.0696;61.768;26.998;23.315
20/11/19 17:00;0;0;0;0;0;0;0
20/11/19 18:00;0;0;0;0;0;0;0
20/11/19 19:00;0;0;0;0;0;0;0
20/11/19 20:00;0;0;0;0;0;0;0
20/11/19 21:00;0;0;0;0;0;0;0
20/11/19 22:00;0;0;0;0;0;0;0
20/11/19 23:00;0;0;0;0;0;0;0
21/11/19 00:00;0;0;0;0;0;0;0
21/11/19 01:00;0;0;0;0;0;0;0
21/11/19 02:00;0;0;0;0;0;0;0
21/11/19 03:00;0;0;0;0;0;0;0
21/11/19 04:00;0;0;0;0;0;0;0
21/11/19 05:00;0;0;0;0;0;0;0
21/11/19 06:00;0;0;0;0.9058;-64.861;1.1015;0
21/11/19 07:00;36.544;35.165;372.08;7.0669;-59.748;41.906;12.726
21/11/19 08:00;121.25;116.67;1423.7;17.088;-49.577;149.2;17.353
21/11/19 09:00;193.04;185.74;2329;25.556;-37.442;244.9;20.26
21/11/19 10:00;240.6;231.51;2918;31.754;-22.976;309.5;23.137
21/11/19 11:00;92.903;88.586;1044;34.893;-6.4923;154.7;19.902
21/11/19 12:00;63.626;61.226;688.88;34.442;10.674;70.102;20.897
21/11/19 13:00;54.299;52.25;572.66;30.485;26.748;59.501;22.211
21/11/19 14:00;78.882;75.905;867.1;23.655;40.634;88.802;24.14
21/11/19 15:00;40.269;38.75;404.16;14.746;52.237;44.301;22.635
21/11/19 16:00;13.377;12.872;97.22;4.9713;61.559;14.501;21.635
21/11/19 17:00;0;0;0;0;0;0;0
21/11/19 18:00;0;0;0;0;0;0;0
21/11/19 19:00;0;0;0;0;0;0;0
21/11/19 20:00;0;0;0;0;0;0;0
21/11/19 21:00;0;0;0;0;0;0;0
21/11/19 22:00;0;0;0;0;0;0;0
21/11/19 23:00;0;0;0;0;0;0;0
22/11/19 00:00;0;0;0;0;0;0;0
22/11/19 01:00;0;0;0;0;0;0;0
22/11/19 02:00;0;0;0;0;0;0;0
22/11/19 03:00;0;0;0;0;0;0;0
22/11/19 04:00;0;0;0;0;0;0;0
22/11/19 05:00;0;0;0;0;0;0;0
22/11/19 06:00;7.0297;6.7649;24.051;0.7236;-64.729;6.9048;8.1727
22/11/19 07:00;56.551;54.414;616.63;6.8774;-59.625;70.1;13.909
22/11/19 08:00;139.65;134.37;1666.3;16.885;-49.475;178.4;16.119
22/11/19 09:00;183.91;176.96;2228.3;25.339;-37.373;230.9;17.861
22/11/19 10:00;178.53;171.79;2150.8;31.529;-22.958;215.7;19
22/11/19 11:00;189.26;182.11;2278.5;34.671;-6.5412;228.5;20.51
22/11/19 12:00;230.11;221.42;2789.2;34.238;10.558;288.8;22.449
22/11/19 13:00;215.78;207.62;2609.4;30.309;26.584;272.3;21.878
22/11/19 14:00;150.37;144.69;1790;23.511;40.444;183.2;18.691
